no,time,pressue,speed
7299,3,7,2.00
7299,4,7,0.00
7299,5,-2,0.00
7299,6,9,4.00
7299,7,9,2.00
7299,8,-3,2.00
7299,9,-4,4.00
7299,10,8,1.00
7299,11,10,1.00
7299,12,0,1.00
7299,13,-3,1.00
7299,14,-1,1.00
7299,15,10,1.00
7299,16,-1,1.00
7299,17,-4,2.00
7299,18,-2,1.00
7299,19,-3,-1.00
7300,0,2,1.00
7300,1,0,1.00
7300,2,7,-3.00
7300,3,3,-3.00
7300,4,4,-5.00
7300,5,5,-4.00
7300,6,1,-4.00
7300,7,-1,-4.00
7300,8,-3,-3.00
7300,9,9,-2.00
7300,10,2,-2.00
7300,11,1,-2.00
7300,12,10,-1.00
7300,13,-5,-3.00
7300,14,4,-1.00
7300,15,10,2.00
7300,16,-1,2.00
7300,17,3,2.00
7300,18,5,2.00
7300,19,4,2.00
7301,0,9,2.00
7301,1,4,2.00
7301,2,0,2.00
7301,3,4,3.00
7301,4,4,3.00
7301,5,4,1.00
7301,6,4,0.00
7301,7,1,0.00
7301,8,-2,-1.00
7301,9,-2,-1.00
7301,10,9,2.00
7301,11,5,2.00
7301,12,5,0.00
7301,13,6,1.00
7301,14,-1,1.00
7301,15,4,0.00
7301,16,-4,1.00
7301,17,9,7.00
7301,18,6,10.00
7301,19,5,10.00
7302,0,2,0.00
7302,1,-3,0.00
7302,2,0,0.00
7302,3,9,2.00
7302,4,-4,2.00
7302,5,5,-1.00
7302,6,0,-1.00
7302,7,-2,0.00
7302,8,5,3.00
7302,9,-1,3.00
7302,10,-2,3.00
7302,11,3,3.00
7302,12,2,3.00
7302,13,2,3.00
7302,14,-2,3.00
7302,15,-4,3.00
7302,16,-2,3.00
7302,17,7,2.00
7302,18,6,5.00
7302,19,-4,5.00
7303,0,-2,0.00
7303,1,1,0.00
7303,2,-5,1.00
7303,3,-2,0.00
7303,4,9,0.00
7303,5,-3,0.00
7303,6,-1,0.00
7303,7,2,0.00
7303,8,7,-1.00
7303,9,7,-5.00
7303,10,5,-4.00
7303,11,1,-4.00
7303,12,0,-4.00
7303,13,6,-1.00
7303,14,8,-5.00
7303,15,1,-5.00
7303,16,7,-2.00
7303,17,-5,-4.00
7303,18,-1,-4.00
7303,19,4,-4.00
7304,0,-3,0.00
7304,1,-4,0.00
7304,2,-2,0.00
7304,3,4,1.00
7304,4,4,2.00
7304,5,-5,0.00
7304,6,-1,0.00
7304,7,-2,0.00
7304,8,2,0.00
7304,9,6,3.00
7304,10,6,3.00
7304,11,-5,0.00
7304,12,4,0.00
7304,13,8,4.00
7304,14,-2,4.00
7304,15,0,4.00
7304,16,2,4.00
7304,17,5,5.00
7304,18,-1,5.00
7304,19,6,2.00
7305,0,9,-3.00
7305,1,-1,-3.00
7305,2,0,-3.00
7305,3,6,-4.00
7305,4,-2,-5.00
7305,5,-4,-4.00
7305,6,2,-4.00
7305,7,3,-4.00
7305,8,5,-4.00
7305,9,8,-5.00
7305,10,-1,-5.00
7305,11,-4,-5.00
7305,12,10,-4.00
7305,13,9,-4.00
7305,14,1,-4.00
7305,15,-5,-6.00
7305,16,-4,-8.00
7305,17,-1,-8.00
7305,18,1,-8.00
7305,19,2,-8.00
7306,0,9,4.00
7306,1,-1,4.00
7306,2,8,3.00
7306,3,5,3.00
7306,4,-1,3.00
7306,5,5,3.00
7306,6,10,4.00
7306,7,-4,6.00
7306,8,3,6.00
7306,9,8,6.00
7306,10,5,6.00
7306,11,6,9.00
7306,12,-1,9.00
7306,13,8,13.00
7306,14,-5,12.00
7306,15,6,11.00
7306,16,1,11.00
7306,17,10,8.00
7306,18,5,5.00
7306,19,4,5.00
7307,0,9,2.00
7307,1,9,3.00
7307,2,7,6.00
7307,3,6,7.00
7307,4,-4,7.00
7307,5,4,8.00
7307,6,-3,8.00
7307,7,1,8.00
7307,8,-5,9.00
7307,9,7,8.00
7307,10,-3,8.00
7307,11,0,8.00
7307,12,5,11.00
7307,13,8,14.00
7307,14,10,17.00
7307,15,9,22.00
7307,16,-5,22.00
7307,17,9,27.00
7307,18,9,28.00
7307,19,7,25.00
7308,0,4,-2.00
7308,1,-1,-2.00
7308,2,1,-2.00
7308,3,-4,-2.00
7308,4,9,3.00
7308,5,9,8.00
7308,6,4,9.00
7308,7,3,9.00
7308,8,-1,9.00
7308,9,-5,8.00
7308,10,9,11.00
7308,11,1,11.00
7308,12,-2,11.00
7308,13,5,9.00
7308,14,0,9.00
7308,15,10,4.00
7308,16,4,5.00
7308,17,3,5.00
7308,18,5,5.00
7308,19,6,3.00
7309,0,8,4.00
7309,1,5,7.00
7309,2,1,7.00
7309,3,4,7.00
7309,4,5,9.00
7309,5,5,10.00
7309,6,-4,10.00
7309,7,-3,11.00
7309,8,8,7.00
7309,9,1,7.00
7309,10,1,7.00
7309,11,-4,8.00
7309,12,-2,8.00
7309,13,-2,8.00
7309,14,-4,7.00
7309,15,7,3.00
7309,16,-4,5.00
7309,17,6,7.00
7309,18,4,5.00
7309,19,2,5.00
7310,0,1,0.00
7310,1,1,0.00
7310,2,-1,0.00
7310,3,-4,-2.00
7310,4,1,-2.00
7310,5,8,-1.00
7310,6,-3,0.00
7310,7,1,0.00
7310,8,-4,0.00
7310,9,-1,0.00
7310,10,10,-6.00
7310,11,-2,-6.00
7310,12,10,-9.00
7310,13,-5,-11.00
7310,14,1,-11.00
7310,15,3,-11.00
7310,16,3,-10.00
7310,17,-2,-10.00
7310,18,-1,-10.00
7310,19,7,-8.00
7311,0,0,0.00
7311,1,8,-1.00
7311,2,9,1.00
7311,3,10,2.00
7311,4,3,2.00
7311,5,4,0.00
7311,6,8,0.00
7311,7,8,-1.00
7311,8,2,-1.00
7311,9,4,1.00
7311,10,4,3.00
7311,11,8,0.00
7311,12,-4,0.00
7311,13,3,0.00
7311,14,3,1.00
7311,15,-2,1.00
7311,16,0,1.00
7311,17,7,1.00
7311,18,5,3.00
7311,19,-3,3.00
7312,0,3,0.00
7312,1,5,-2.00
7312,2,4,-2.00
7312,3,6,-2.00
7312,4,1,-2.00
7312,5,9,-4.00
7312,6,2,-4.00
7312,7,3,-5.00
7312,8,8,-2.00
7312,9,9,2.00
7312,10,0,2.00
7312,11,5,3.00
7312,12,3,4.00
7312,13,-3,4.00
7312,14,1,4.00
7312,15,5,6.00
7312,16,4,6.00
7312,17,-1,6.00
7312,18,5,9.00
7312,19,2,8.00
7313,0,-1,0.00
7313,1,4,2.00
7313,2,4,0.00
7313,3,9,0.00
7313,4,-4,0.00
7313,5,0,0.00
7313,6,8,0.00
7313,7,6,0.00
7313,8,-4,-1.00
7313,9,-4,-3.00
7313,10,4,-1.00
7313,11,-1,-1.00
7313,12,9,-4.00
7313,13,1,-4.00
7313,14,-1,-4.00
7313,15,9,-1.00
7313,16,-1,-1.00
7313,17,4,-3.00
7313,18,-4,-1.00
7313,19,1,-1.00
7314,0,-4,1.00
7314,1,-5,3.00
7314,2,-4,2.00
7314,3,2,2.00
7314,4,5,3.00
7314,5,-2,3.00
7314,6,-1,3.00
7314,7,4,3.00
7314,8,3,4.00
7314,9,5,6.00
7314,10,-5,4.00
7314,11,8,9.00
7314,12,-1,9.00
7314,13,-1,9.00
7314,14,3,10.00
7314,15,7,7.00
7314,16,6,7.00
7314,17,3,6.00
7314,18,5,7.00
7314,19,10,11.00
7315,0,0,0.00
7315,1,3,0.00
7315,2,1,0.00
7315,3,4,0.00
7315,4,0,0.00
7315,5,-3,0.00
7315,6,1,0.00
7315,7,8,5.00
7315,8,10,5.00
7315,9,-2,5.00
7315,10,-1,5.00
7315,11,9,4.00
7315,12,5,4.00
7315,13,-2,4.00
7315,14,-3,3.00
7315,15,0,3.00
7315,16,8,3.00
7315,17,8,-1.00
7315,18,8,2.00
7315,19,5,4.00
7316,0,5,-1.00
7316,1,-2,-2.00
7316,2,1,-2.00
7316,3,-3,-2.00
7316,4,0,-2.00
7316,5,-5,-4.00
7316,6,-5,-4.00
7316,7,9,0.00
7316,8,-5,3.00
7316,9,4,3.00
7316,10,5,4.00
7316,11,-1,4.00
7316,12,1,4.00
7316,13,1,4.00
7316,14,-2,4.00
7316,15,4,3.00
7316,16,10,3.00
7316,17,-2,3.00
7316,18,1,3.00
7316,19,7,7.00
7317,0,0,0.00
7317,1,2,-1.00
7317,2,10,-1.00
7317,3,-4,-3.00
7317,4,3,-3.00
7317,5,-2,-2.00
7317,6,6,-2.00
7317,7,-1,-2.00
7317,8,1,-2.00
7317,9,9,-7.00
7317,10,0,-7.00
7317,11,-2,-8.00
7317,12,6,-6.00
7317,13,-3,-6.00
7317,14,0,-6.00
7317,15,-4,-4.00
7317,16,7,-6.00
7317,17,-4,-7.00
7317,18,1,-7.00
7317,19,-1,-7.00
7318,0,6,0.00
7318,1,9,-3.00
7318,2,-2,-2.00
7318,3,8,-1.00
7318,4,3,-2.00
7318,5,0,-2.00
7318,6,1,-2.00
7318,7,-1,-2.00
7318,8,-2,-2.00
7318,9,7,0.00
7318,10,2,0.00
7318,11,4,1.00
7318,12,8,5.00
7318,13,7,3.00
7318,14,7,6.00
7318,15,1,6.00
7318,16,-3,6.00
7318,17,7,7.00
7318,18,3,7.00
7318,19,7,4.00
7319,0,5,1.00
7319,1,2,1.00
7319,2,7,5.00
7319,3,7,9.00
7319,4,-1,9.00
7319,5,8,4.00
7319,6,10,-2.00
7319,7,4,-4.00
7319,8,5,-6.00
7319,9,9,-6.00
7319,10,-4,-5.00
7319,11,0,-5.00
7319,12,1,-5.00
7319,13,-2,-5.00
7319,14,-5,-8.00
7319,15,9,-13.00
7319,16,6,-9.00
7319,17,9,-5.00
7319,18,-2,-5.00
7319,19,4,-3.00
7320,0,7,0.00
7320,1,6,-1.00
7320,2,-4,1.00
7320,3,8,6.00
7320,4,4,4.00
7320,5,4,2.00
7320,6,5,-1.00
7320,7,5,-1.00
7320,8,-3,-1.00
7320,9,10,-7.00
7320,10,4,-6.00
7320,11,-3,-7.00
7320,12,4,-9.00
7320,13,2,-9.00
7320,14,-2,-9.00
7320,15,9,-9.00
7320,16,-3,-10.00
7320,17,6,-10.00
7320,18,10,-13.00
7320,19,5,-14.00
7321,0,0,0.00
7321,1,-1,0.00
7321,2,7,-2.00
7321,3,4,-4.00
7321,4,2,-4.00
7321,5,-2,-4.00
7321,6,8,-1.00
7321,7,2,-1.00
7321,8,9,-7.00
7321,9,-4,-9.00
7321,10,1,-9.00
7321,11,1,-9.00
7321,12,9,-10.00
7321,13,2,-10.00
7321,14,10,-8.00
7321,15,-2,-9.00
7321,16,7,-10.00
7321,17,10,-7.00
7321,18,2,-7.00
7321,19,3,-7.00
7322,0,2,0.00
7322,1,-4,2.00
7322,2,8,7.00
7322,3,8,5.00
7322,4,5,4.00
7322,5,10,-1.00
7322,6,-4,0.00
7322,7,0,0.00
7322,8,10,1.00
7322,9,-1,1.00
7322,10,-3,1.00
7322,11,10,1.00
7322,12,7,3.00
7322,13,1,3.00
7322,14,-3,2.00
7322,15,-5,2.00
7322,16,1,2.00
7322,17,4,0.00
7322,18,6,0.00
7322,19,-1,0.00
7323,0,2,0.00
7323,1,-2,0.00
7323,2,1,0.00
7323,3,-5,-3.00
7323,4,2,-2.00
7323,5,6,-1.00
7323,6,10,5.00
7323,7,0,5.00
7323,8,5,3.00
7323,9,3,3.00
7323,10,-1,3.00
7323,11,3,4.00
7323,12,7,6.00
7323,13,10,3.00
7323,14,0,3.00
7323,15,-2,3.00
7323,16,5,5.00
7323,17,3,4.00
7323,18,10,3.00
7323,19,10,-1.00
7324,0,-4,0.00
7324,1,-5,0.00
7324,2,1,0.00
7324,3,10,0.00
7324,4,0,0.00
7324,5,0,0.00
7324,6,4,-1.00
7324,7,-1,-1.00
7324,8,6,-3.00
7324,9,9,-3.00
7324,10,-5,-6.00
7324,11,-3,-7.00
7324,12,3,-7.00
7324,13,4,-6.00
7324,14,4,-6.00
7324,15,-1,-6.00
7324,16,6,-6.00
7324,17,5,-9.00
7324,18,-2,-8.00
7324,19,8,-9.00
7325,0,6,-1.00
7325,1,-4,-2.00
7325,2,9,1.00
7325,3,7,3.00
7325,4,5,1.00
7325,5,3,1.00
7325,6,7,5.00
7325,7,7,4.00
7325,8,0,4.00
7325,9,5,5.00
7325,10,7,3.00
7325,11,0,3.00
7325,12,-5,4.00
7325,13,-5,5.00
7325,14,-5,6.00
7325,15,6,7.00
7325,16,2,6.00
7325,17,-5,5.00
7325,18,10,-1.00
7325,19,-1,-1.00
7326,0,-1,0.00
7326,1,-4,-2.00
7326,2,-4,-1.00
7326,3,6,-2.00
7326,4,-1,-2.00
7326,5,7,0.00
7326,6,-4,0.00
7326,7,7,-3.00
7326,8,-1,-3.00
7326,9,-1,-3.00
7326,10,6,-6.00
7326,11,9,-8.00
7326,12,0,-8.00
7326,13,1,-8.00
7326,14,-1,-8.00
7326,15,3,-8.00
7326,16,-4,-9.00
7326,17,9,-15.00
7326,18,2,-15.00
7326,19,1,-15.00
7327,0,-3,0.00
7327,1,4,1.00
7327,2,4,1.00
7327,3,0,1.00
7327,4,-4,-1.00
7327,5,-5,-1.00
7327,6,5,-1.00
7327,7,4,-3.00
7327,8,5,0.00
7327,9,-5,0.00
7327,10,0,0.00
7327,11,9,-3.00
7327,12,2,-3.00
7327,13,9,-4.00
7327,14,4,-2.00
7327,15,4,-4.00
7327,16,9,0.00
7327,17,6,-3.00
7327,18,4,-3.00
7327,19,1,-3.00
7328,0,4,-2.00
7328,1,-2,-2.00
7328,2,-5,-2.00
7328,3,-1,-2.00
7328,4,10,-6.00
7328,5,-3,-6.00
7328,6,-1,-6.00
7328,7,6,-10.00
7328,8,4,-9.00
7328,9,-2,-10.00
7328,10,2,-9.00
7328,11,8,-5.00
7328,12,2,-5.00
7328,13,10,1.00
7328,14,6,2.00
7328,15,-1,2.00
7328,16,1,2.00
7328,17,7,-2.00
7328,18,10,-1.00
7328,19,-1,-1.00
7329,0,3,1.00
7329,1,6,0.00
7329,2,4,-2.00
7329,3,4,-2.00
7329,4,5,1.00
7329,5,3,3.00
7329,6,-4,2.00
7329,7,-4,2.00
7329,8,7,6.00
7329,9,-5,5.00
7329,10,8,6.00
7329,11,8,7.00
7329,12,5,8.00
7329,13,-5,9.00
7329,14,-5,11.00
7329,15,2,10.00
7329,16,-3,10.00
7329,17,7,8.00
7329,18,1,8.00
7329,19,-2,8.00
7330,0,1,0.00
7330,1,-2,0.00
7330,2,1,0.00
7330,3,0,0.00
7330,4,5,2.00
7330,5,9,-3.00
7330,6,0,-3.00
7330,7,10,-3.00
7330,8,6,-2.00
7330,9,3,-2.00
7330,10,-5,-3.00
7330,11,-2,-4.00
7330,12,4,-4.00
7330,13,3,-4.00
7330,14,-1,-4.00
7330,15,4,-5.00
7330,16,-4,-7.00
7330,17,6,-8.00
7330,18,2,-8.00
7330,19,3,-7.00
7331,0,-1,0.00
7331,1,0,0.00
7331,2,-2,0.00
7331,3,-3,0.00
7331,4,7,3.00
7331,5,-4,4.00
7331,6,1,4.00
7331,7,0,4.00
7331,8,1,4.00
7331,9,0,4.00
7331,10,3,3.00
7331,11,-3,3.00
7331,12,-1,3.00
7331,13,2,3.00
7331,14,3,3.00
7331,15,-4,3.00
7331,16,5,3.00
7331,17,-1,3.00
7331,18,-2,3.00
7331,19,10,0.00
7332,0,9,0.00
7332,1,-2,0.00
7332,2,-5,1.00
7332,3,4,1.00
7332,4,6,5.00
7332,5,4,5.00
7332,6,-1,5.00
7332,7,3,6.00
7332,8,-1,6.00
7332,9,2,6.00
7332,10,2,6.00
7332,11,0,6.00
7332,12,-4,6.00
7332,13,0,6.00
7332,14,9,10.00
7332,15,1,10.00
7332,16,5,7.00
7332,17,0,7.00
7332,18,6,7.00
7332,19,4,6.00
7333,0,6,0.00
7333,1,-2,-1.00
7333,2,6,2.00
7333,3,0,2.00
7333,4,-5,-1.00
7333,5,8,1.00
7333,6,3,2.00
7333,7,-1,2.00
7333,8,10,-2.00
7333,9,2,-2.00
7333,10,6,-1.00
7333,11,-1,-1.00
7333,12,7,-4.00
7333,13,-1,-4.00
7333,14,3,-4.00
7333,15,0,-4.00
7333,16,4,-2.00
7333,17,-3,-2.00
7333,18,-2,-1.00
7333,19,8,-1.00
7334,0,1,0.00
7334,1,8,-2.00
7334,2,2,-3.00
7334,3,9,2.00
7334,4,-5,3.00
7334,5,6,4.00
7334,6,2,4.00
7334,7,1,4.00
7334,8,-4,4.00
7334,9,8,1.00
7334,10,10,6.00
7334,11,-3,5.00
7334,12,1,5.00
7334,13,3,5.00
7334,14,-1,5.00
7334,15,-5,8.00
7334,16,6,8.00
7334,17,-4,8.00
7334,18,-1,8.00
7334,19,4,10.00
7335,0,4,2.00
7335,1,-4,3.00
7335,2,5,6.00
7335,3,0,6.00
7335,4,-5,3.00
7335,5,7,4.00
7335,6,-5,3.00
7335,7,-4,2.00
7335,8,8,3.00
7335,9,4,2.00
7335,10,6,4.00
7335,11,8,8.00
7335,12,0,8.00
7335,13,7,5.00
7335,14,-4,3.00
7335,15,-4,3.00
7335,16,8,8.00
7335,17,2,8.00
7335,18,9,11.00
7335,19,4,10.00
7336,0,6,-2.00
7336,1,9,-1.00
7336,2,7,0.00
7336,3,-5,3.00
7336,4,10,1.00
7336,5,-2,0.00
7336,6,8,-4.00
7336,7,2,-4.00
7336,8,-1,-4.00
7336,9,2,-3.00
7336,10,6,-2.00
7336,11,2,-2.00
7336,12,-4,-1.00
7336,13,-5,-1.00
7336,14,-3,-2.00
7336,15,-3,-2.00
7336,16,1,-2.00
7336,17,7,0.00
7336,18,-1,0.00
7336,19,-3,0.00
7337,0,-4,-2.00
7337,1,8,-1.00
7337,2,8,1.00
7337,3,-2,1.00
7337,4,-1,1.00
7337,5,8,5.00
7337,6,-1,5.00
7337,7,-4,3.00
7337,8,4,5.00
7337,9,3,6.00
7337,10,-1,6.00
7337,11,-5,4.00
7337,12,7,6.00
7337,13,3,6.00
7337,14,8,6.00
7337,15,-1,6.00
7337,16,5,5.00
7337,17,6,7.00
7337,18,7,7.00
7337,19,-1,7.00
7338,0,-3,0.00
7338,1,10,5.00
7338,2,4,5.00
7338,3,-4,4.00
7338,4,1,4.00
7338,5,-4,2.00
7338,6,3,3.00
7338,7,-4,5.00
7338,8,2,5.00
7338,9,-4,4.00
7338,10,5,4.00
7338,11,-4,6.00
7338,12,-1,6.00
7338,13,2,6.00
7338,14,-5,4.00
7338,15,-1,4.00
7338,16,-5,2.00
7338,17,9,-3.00
7338,18,1,-3.00
7338,19,9,-5.00
7339,0,9,4.00
7339,1,8,5.00
7339,2,7,6.00
7339,3,0,6.00
7339,4,-1,6.00
7339,5,0,6.00
7339,6,0,6.00
7339,7,6,4.00
7339,8,-1,4.00
7339,9,-5,3.00
7339,10,9,2.00
7339,11,6,2.00
7339,12,5,4.00
7339,13,4,5.00
7339,14,-1,5.00
7339,15,6,6.00
7339,16,5,4.00
7339,17,-1,4.00
7339,18,-3,3.00
7339,19,-3,3.00
7340,0,1,0.00
7340,1,1,0.00
7340,2,8,3.00
7340,3,8,6.00
7340,4,-4,6.00
7340,5,3,6.00
7340,6,10,12.00
7340,7,-5,12.00
7340,8,4,12.00
7340,9,4,12.00
7340,10,-5,14.00
7340,11,3,15.00
7340,12,4,15.00
7340,13,0,15.00
7340,14,-3,14.00
7340,15,2,14.00
7340,16,-2,14.00
7340,17,10,17.00
7340,18,5,16.00
7340,19,4,15.00
7341,0,10,-3.00
7341,1,5,-3.00
7341,2,-3,-4.00
7341,3,-2,-3.00
7341,4,-2,-3.00
7341,5,8,-2.00
7341,6,-3,-4.00
7341,7,-1,-4.00
7341,8,7,-3.00
7341,9,-2,-3.00
7341,10,-3,-3.00
7341,11,2,-3.00
7341,12,2,-4.00
7341,13,7,-8.00
7341,14,6,-8.00
7341,15,4,-8.00
7341,16,3,-8.00
7341,17,-3,-8.00
7341,18,-2,-8.00
7341,19,3,-8.00
7342,0,-3,0.00
7342,1,7,-1.00
7342,2,5,-1.00
7342,3,8,-6.00
7342,4,-5,-3.00
7342,5,-3,-3.00
7342,6,-1,-3.00
7342,7,6,0.00
7342,8,10,2.00
7342,9,-3,2.00
7342,10,-4,0.00
7342,11,8,-4.00
7342,12,0,-4.00
7342,13,7,-5.00
7342,14,2,-5.00
7342,15,2,-5.00
7342,16,4,-5.00
7342,17,0,-5.00
7342,18,10,-9.00
7342,19,8,-8.00
7343,0,3,0.00
7343,1,1,0.00
7343,2,10,-4.00
7343,3,4,-4.00
7343,4,4,-4.00
7343,5,7,-6.00
7343,6,-2,-6.00
7343,7,-3,-6.00
7343,8,-4,-6.00
7343,9,1,-6.00
7343,10,1,-6.00
7343,11,3,-7.00
7343,12,-3,-7.00
7343,13,6,-4.00
7343,14,8,-8.00
7343,15,3,-8.00
7343,16,0,-8.00
7343,17,7,-8.00
7343,18,-1,-8.00
7343,19,-1,-8.00
7344,0,1,0.00
7344,1,7,-1.00
7344,2,0,-1.00
7344,3,7,-3.00
7344,4,3,-2.00
7344,5,9,0.00
7344,6,-3,-1.00
7344,7,5,-1.00
7344,8,-4,-1.00
7344,9,-1,-1.00
7344,10,9,5.00
7344,11,5,7.00
7344,12,-2,8.00
7344,13,5,9.00
7344,14,-2,9.00
7344,15,7,12.00
7344,16,3,11.00
7344,17,-4,12.00
7344,18,3,12.00
7344,19,6,12.00
7345,0,2,0.00
7345,1,4,-1.00
7345,2,3,-2.00
7345,3,-1,-2.00
7345,4,5,-3.00
7345,5,6,-4.00
7345,6,9,-3.00
7345,7,2,-3.00
7345,8,1,-3.00
7345,9,1,-3.00
7345,10,5,-5.00
7345,11,4,-3.00
7345,12,-1,-3.00
7345,13,-3,-2.00
7345,14,10,1.00
7345,15,2,2.00
7345,16,7,4.00
7345,17,5,6.00
7345,18,3,5.00
7345,19,6,1.00
7346,0,3,1.00
7346,1,-2,1.00
7346,2,-1,1.00
7346,3,5,1.00
7346,4,9,1.00
7346,5,5,1.00
7346,6,-5,1.00
7346,7,-1,1.00
7346,8,-3,1.00
7346,9,7,-2.00
7346,10,-5,-2.00
7346,11,3,-3.00
7346,12,10,-5.00
7346,13,-5,-3.00
7346,14,5,-5.00
7346,15,10,1.00
7346,16,2,1.00
7346,17,1,1.00
7346,18,-1,1.00
7346,19,7,-2.00
7347,0,0,0.00
7347,1,-5,1.00
7347,2,1,1.00
7347,3,1,1.00
7347,4,7,5.00
7347,5,6,3.00
7347,6,-4,1.00
7347,7,7,-2.00
7347,8,8,-5.00
7347,9,7,-8.00
7347,10,6,-11.00
7347,11,4,-10.00
7347,12,7,-10.00
7347,13,5,-8.00
7347,14,-3,-8.00
7347,15,4,-8.00
7347,16,10,-4.00
7347,17,5,-3.00
7347,18,7,-6.00
7347,19,-4,-6.00
7348,0,-3,0.00
7348,1,-5,-1.00
7348,2,8,-6.00
7348,3,9,-5.00
7348,4,9,-9.00
7348,5,7,-7.00
7348,6,5,-9.00
7348,7,1,-9.00
7348,8,1,-9.00
7348,9,7,-7.00
7348,10,-3,-6.00
7348,11,4,-8.00
7348,12,1,-8.00
7348,13,10,-4.00
7348,14,8,-5.00
7348,15,-2,-5.00
7348,16,5,-7.00
7348,17,7,-4.00
7348,18,0,-4.00
7348,19,-3,-4.00
7349,0,-4,-2.00
7349,1,-5,-2.00
7349,2,0,-2.00
7349,3,0,-2.00
7349,4,7,-1.00
7349,5,-2,-1.00
7349,6,3,-1.00
7349,7,-2,-1.00
7349,8,-3,-1.00
7349,9,8,-3.00
7349,10,8,-1.00
7349,11,8,1.00
7349,12,-2,1.00
7349,13,4,1.00
7349,14,4,-1.00
7349,15,4,-3.00
7349,16,-1,-3.00
7349,17,10,2.00
7349,18,6,-1.00
7349,19,-5,-3.00
7350,0,6,3.00
7350,1,5,5.00
7350,2,9,4.00
7350,3,1,4.00
7350,4,-3,3.00
7350,5,9,6.00
7350,6,4,8.00
7350,7,7,12.00
7350,8,-4,13.00
7350,9,-2,12.00
7350,10,9,10.00
7350,11,6,8.00
7350,12,6,6.00
7350,13,1,6.00
7350,14,-1,6.00
7350,15,3,6.00
7350,16,-3,6.00
7350,17,8,6.00
7350,18,10,11.00
7350,19,1,11.00
7351,0,4,0.00
7351,1,10,-4.00
7351,2,9,-4.00
7351,3,-5,-4.00
7351,4,3,-4.00
7351,5,2,-4.00
7351,6,-4,-3.00
7351,7,1,-3.00
7351,8,9,-3.00
7351,9,-2,-3.00
7351,10,6,-1.00
7351,11,5,1.00
7351,12,2,1.00
7351,13,1,1.00
7351,14,0,1.00
7351,15,7,4.00
7351,16,1,4.00
7351,17,5,4.00
7351,18,10,8.00
7351,19,-1,8.00
7352,0,7,0.00
7352,1,6,0.00
7352,2,1,0.00
7352,3,6,-1.00
7352,4,-3,-1.00
7352,5,6,3.00
7352,6,9,-2.00
7352,7,1,-2.00
7352,8,-4,-2.00
7352,9,-1,-2.00
7352,10,-2,-2.00
7352,11,7,-6.00
7352,12,10,0.00
7352,13,-4,0.00
7352,14,7,-3.00
7352,15,-3,-3.00
7352,16,4,-4.00
7352,17,1,-4.00
7352,18,3,-4.00
7352,19,10,-6.00
7353,0,1,0.00
7353,1,-2,-1.00
7353,2,3,-1.00
7353,3,-2,-1.00
7353,4,2,-1.00
7353,5,7,-4.00
7353,6,3,-4.00
7353,7,-4,-6.00
7353,8,10,-10.00
7353,9,1,-10.00
7353,10,-4,-11.00
7353,11,-1,-11.00
7353,12,8,-15.00
7353,13,-2,-15.00
7353,14,-2,-16.00
7353,15,-5,-16.00
7353,16,3,-18.00
7353,17,6,-19.00
7353,18,4,-20.00
7353,19,3,-20.00
7354,0,2,0.00
7354,1,8,-5.00
7354,2,3,-5.00
7354,3,-5,-5.00
7354,4,-3,-5.00
7354,5,9,-2.00
7354,6,4,-1.00
7354,7,5,-1.00
7354,8,-2,0.00
7354,9,5,3.00
7354,10,2,3.00
7354,11,-1,3.00
7354,12,-2,3.00
7354,13,5,5.00
7354,14,5,5.00
7354,15,7,2.00
7354,16,-1,2.00
7354,17,10,-1.00
7354,18,-4,-3.00
7354,19,5,-1.00
7355,0,5,-2.00
7355,1,9,3.00
7355,2,2,4.00
7355,3,5,2.00
7355,4,0,2.00
7355,5,0,2.00
7355,6,-3,2.00
7355,7,-3,2.00
7355,8,1,2.00
7355,9,5,2.00
7355,10,0,2.00
7355,11,4,2.00
7355,12,0,2.00
7355,13,3,2.00
7355,14,-2,2.00
7355,15,3,0.00
7355,16,1,0.00
7355,17,9,0.00
7355,18,10,3.00
7355,19,1,3.00
7356,0,9,1.00
7356,1,6,-1.00
7356,2,-5,2.00
7356,3,-4,4.00
7356,4,4,4.00
7356,5,7,5.00
7356,6,5,8.00
7356,7,-3,8.00
7356,8,5,8.00
7356,9,10,5.00
7356,10,3,6.00
7356,11,-5,7.00
7356,12,-4,8.00
7356,13,8,5.00
7356,14,8,8.00
7356,15,-3,9.00
7356,16,9,5.00
7356,17,6,5.00
7356,18,5,5.00
7356,19,-4,5.00
7357,0,4,0.00
7357,1,1,0.00
7357,2,10,-5.00
7357,3,10,-5.00
7357,4,1,-5.00
7357,5,4,-3.00
7357,6,5,-1.00
7357,7,-3,0.00
7357,8,8,-2.00
7357,9,-1,-2.00
7357,10,6,-2.00
7357,11,4,-1.00
7357,12,-2,-1.00
7357,13,-1,-1.00
7357,14,6,2.00
7357,15,10,-2.00
7357,16,8,3.00
7357,17,2,3.00
7357,18,-5,5.00
7357,19,7,3.00
7358,0,7,-4.00
7358,1,1,-4.00
7358,2,0,-4.00
7358,3,0,-4.00
7358,4,8,-5.00
7358,5,1,-5.00
7358,6,-2,-5.00
7358,7,10,-8.00
7358,8,-5,-5.00
7358,9,-1,-5.00
7358,10,4,-4.00
7358,11,5,-1.00
7358,12,10,1.00
7358,13,6,1.00
7358,14,-1,1.00
